distance,quantity,expiry_hours,food_category,biodegradability_factor,urgency_score
4.389635609173527,44,47,1,0.31458133044582,37.490681655244636
20.147702171979006,74,33,2,0.10180634125507665,34.32423912133762
7.069429825131487,56,43,0,0.8851891217816306,62.85294748461039
28.59327198894713,43,29,1,0.4994099546418153,56.633658692770574
34.62851597229466,89,57,1,0.3149738916699027,28.67456681926976
40.1290416058996,34,5,2,0.3365109751198773,63.17037441980796
10.4074370901181,30,60,1,0.31648410397454524,26.054303551174268
8.790387821823954,71,70,1,0.2751005450703448,16.501003789861212
5.676108096552812,70,2,0,0.8571036021168668,98.53182026286565
32.003297352410016,55,70,2,0.2532984709328826,4.352226552317813
35.47054846110161,67,43,2,0.6056692154914588,34.39240372462758
2.063514168869281,13,4,2,0.1695882202049686,61.107145664059374
46.84250618906265,3,56,0,0.9545692385607403,52.60728024821528
3.0725785407478843,26,59,2,0.6429825140013297,20.933970117870032
27.294168597402987,57,9,1,0.9128372600820639,81.57511566465668
35.598495712820366,24,3,2,0.45809000152794566,67.08037653435454
43.612971625431236,53,48,1,0.8296048510861703,45.69652576645182
35.84730314055518,70,43,2,0.8682890315043801,39.026615060321795
40.185540111954694,43,1,2,0.7326543620608029,73.68997070695505
17.3027845308689,60,57,0,0.1836527198083357,38.12131839424061
40.83384313045236,58,53,2,0.11447207776531537,16.901655763201287
4.465684896041419,49,16,2,0.2517037048505996,51.96851199934902
44.793424474996115,42,51,0,0.20628708127001058,43.81455144066311
27.605822619609945,76,55,1,0.7526238977798594,38.161983994324956
40.95623961314344,100,1,2,0.6013061386204085,71.37218892174192
22.889755083655857,66,28,2,0.5733557780910452,47.05676110012273
32.35709591222798,11,53,1,0.3275805702953265,32.426242131089175
26.556931716337605,98,58,0,0.23914678306333748,38.21826709598709
36.71368132688893,90,60,2,0.2858931727920063,13.750437403873637
4.540684110514184,18,59,0,0.46024930667303215,41.23755660169187
3.487428157532908,85,22,1,0.7661288860848576,67.51633276672526
12.731610083502249,100,8,1,0.32906495488282295,72.15612472563231
8.397461665602822,52,49,0,0.7287517011328482,54.798614415160884
43.653286546313986,46,42,1,0.5423606383643591,45.921615460358915
11.351092374223194,44,27,1,0.8968967636597137,65.41235271788425
48.805330163047,22,39,2,0.30962310480013006,32.69756598666649
17.176341692669787,53,25,0,0.505771014355848,72.03917929434515
9.514836826590615,59,38,2,0.18699829044910396,31.416022411517332
39.59007610355272,94,24,0,0.4016378283600886,71.08394054660934
33.10603488729337,30,24,2,0.5561923996289827,50.283111483634734
25.16068796443038,8,60,1,0.7594661929022132,33.87120270670904
27.990495771412746,98,50,0,0.2782694080527686,45.96706182663946
36.10048802447706,57,66,0,0.29628291556581926,32.16806248660308
11.808509695899287,73,14,0,0.6684200564689444,84.61464416014049
49.818528844808725,20,53,0,0.4442120051088804,46.2483862336073
48.75226152626576,25,32,1,0.533885380509113,54.59510235256403
32.69112147417338,19,48,1,0.8525213819008666,46.10091279439424
10.377351320992684,5,39,1,0.5491749709580727,48.68877434706438
34.17129800034892,75,40,2,0.687249442548254,38.47888786600874
4.073821244469205,79,42,1,0.6910975374939751,48.54623927758281
2.0172988591874,72,8,2,0.8232507486604165,69.11251275275039
13.255302981305077,83,26,2,0.6743255396419218,50.60309039564325
23.399836358596158,87,12,1,0.15832884308847625,65.61408415187749
43.47948901771483,27,43,1,0.40795568441815616,42.6675901514172
36.494868953432245,40,51,1,0.9903845651582891,45.88674550655741
37.26397279939906,96,63,2,0.2768592599271269,10.944111617239285
21.56192005517973,26,49,0,0.6280561705732197,53.02173262361241
17.623782131074666,27,27,1,0.8586465758895354,64.73738669114593
18.866418767737834,62,9,2,0.6279027046726187,64.78308055718936
49.388653404934864,83,39,2,0.43504323231400954,34.91074009314914
2.485404974917883,50,65,1,0.17220570644593516,19.096833825597532
43.4180590580612,42,71,2,0.42549841228248547,6.508576983222215
29.144432724333473,29,71,1,0.26386076041686063,15.420361405195598
22.211463249884726,39,7,2,0.964776534653782,72.49219286220766
36.400254190549255,60,72,0,0.7435286574024578,34.76637321696502
24.59011260052279,41,67,2,0.774444838923876,16.195331743971867
43.7344502850422,33,10,1,0.4923723394003403,73.2732521511949
45.0847422685573,83,71,0,0.19896834531853555,26.03932040259927
21.375185880236042,83,53,1,0.34004483755058895,32.646187638181516
14.202975963135053,97,57,2,0.33373999365969714,17.241659025744713
29.82134126537143,16,27,0,0.5381014157213894,70.84507587201139
45.6619856080262,23,54,0,0.5148818080240215,46.61312731228964
10.927778355780495,7,4,2,0.4900673956346563,66.76234811670719
31.336845886392396,26,23,0,0.5463797200234669,74.52037232690026
31.762230894579766,96,48,0,0.9883207737833276,60.261296277624055
36.78909460955641,12,42,0,0.36851826758759504,54.618034387124645
7.01260041379936,72,3,1,0.6537422443092289,82.2969284527008
35.93333575176339,5,3,1,0.3155569696362744,76.3292826853412
45.49710977294923,92,28,0,0.5199456393335639,69.64239331619862
9.394313889076978,69,63,2,0.28004430983173745,11.000315275427711
12.258394583731944,49,31,2,0.602373011769782,44.921889042021604
48.58405715506116,26,10,1,0.3385106078353008,70.55819511028537
9.458359159119743,5,49,2,0.13311002504694772,20.759759348406764
42.79206212179417,22,21,0,0.833743982325538,81.35583464142249
24.86775389417772,79,53,2,0.21542960090837576,18.683160697886652
12.737938182957263,13,54,1,0.43123491920521506,33.373031279381266
43.60212011298931,28,57,1,0.5294598482000826,32.459404026872065
22.54261012263194,33,20,0,0.48923200037973463,76.15885146645955
25.983459019519664,23,49,1,0.7530991873210081,43.46419619608462
18.282051785288402,97,7,1,0.63709893633785,78.47402244033097
29.851067146028907,18,29,1,0.3658340644367374,54.27656731268461
8.594431692958628,30,48,2,0.14653269985660317,21.878921196149783
19.858536064262154,26,13,1,0.7908356064278587,75.89304743335771
48.48590995559673,16,3,2,0.4172744140105795,66.36014124816163
13.277604918705814,77,2,1,0.9007522668999723,87.5379922627413
33.00846489479397,39,16,1,0.4555510962429254,67.32967619854891
16.596908179122398,33,6,2,0.7458927455239366,69.51205533152715
38.78691972148673,26,45,2,0.9456082329112113,38.62638778296398
6.9782462055583165,48,71,0,0.6860372055719318,34.63417842861698
48.50614173138796,65,5,0,0.47214002205775435,89.09180798758662
22.962582298490144,38,56,2,0.6106593419073486,23.010505308968398
12.184497935649965,2,71,1,0.5891006696877034,21.159572167147154
4.138088992835627,6,32,0,0.6263380329880265,67.99058563077878
8.903016301833267,46,49,2,0.23213798707721123,22.507215085595934
26.228810453522875,50,13,2,0.728658894161179,63.03181593956823
17.181657233348673,38,30,1,0.23053894450226847,51.006834059932324
41.52972661118917,88,25,2,0.1131551958858526,41.582935567004846
21.828932421259395,18,60,0,0.6623020906156571,43.92069280088906
12.81135649308768,27,59,1,0.20522221495803225,24.973271111061692
31.04867683689949,41,28,2,0.793370473040146,50.93915889032703
35.48547223582957,72,58,2,0.8793693581507385,25.9875764286961
8.768574441097018,92,20,1,0.9502631112555338,72.53018917381318
8.797151206271725,74,34,1,0.6980292666157525,55.726990755441605
2.315235633210377,17,5,1,0.5338134036030737,78.41604565368002
36.9518997457492,62,60,0,0.41705297263521923,39.59300626196454
33.35832411727935,29,43,0,0.5418325845876977,56.79404918437494
23.99422834961579,58,57,2,0.2713170055242822,16.140137733037648
42.286437223975256,70,57,2,0.41358038301018374,18.6505292435049
40.38067257102763,78,54,1,0.7461374723510481,38.92982818672381
29.47504103763923,22,45,2,0.29568067402079184,27.157711479261675
43.4794283854063,6,37,2,0.33766042210629854,34.95692324409039
10.689139896820029,26,48,1,0.7743954301370638,44.72229568631623
6.04002116018753,39,54,0,0.26005234224449875,42.11638515127061
13.852605770090985,12,48,0,0.32129882782603997,48.49097098366381
3.3257993764210854,99,6,0,0.11579280654038532,81.9213708858954
26.792891636051085,14,34,2,0.7480464395815961,44.84554198571949
46.86198176860059,22,63,1,0.6561132090097905,29.400514669106986
2.4475052630912275,51,48,0,0.7249469072603871,55.6137789032833
6.5444407434963265,23,23,2,0.29289498575798184,46.519247399644144
22.883851900030045,48,13,1,0.7186387516550843,74.61905566887869
46.726813367631294,71,47,0,0.636738955923931,54.93955818420265
16.14972719634915,50,44,0,0.429510681299803,53.9297032425165
25.608123030075426,89,32,1,0.49404323047096427,53.892044425906526
2.557856522994409,13,26,2,0.6111284529460673,49.48790929470772
7.842988447623399,85,53,2,0.543962958478801,24.48048792521071
49.33819108646292,10,14,0,0.677645259372434,84.7774328655721
48.27337547358425,55,52,1,0.26288161984539565,32.166863216611056
0.744529056253276,9,36,2,0.5866389594245772,40.232723630385195
47.61468337845033,79,8,1,0.5052515345780867,75.26512791212761
32.136436921867265,52,40,1,0.5149184446125984,47.20197660489704
43.4619555787411,2,22,0,0.5224438455243358,74.9803020751
23.009622853876024,25,16,1,0.8933247674400855,75.05466717725912
26.022003414672888,13,60,1,0.8367646970229541,35.23521860416484
24.69790572271755,98,60,1,0.6666129650534831,32.232706847618154
33.509780748532165,51,10,2,0.7448382420421319,65.9642306727744
7.412737110437488,58,25,0,0.13852237246129598,65.55867890741965
1.9836926986975587,34,31,0,0.7695925474417018,71.40077102787478
15.74253210876395,35,21,1,0.5375482196082838,64.365083323763
35.38169775546401,3,33,1,0.38597280809331486,51.10272047335136
10.491745880085944,59,31,2,0.22579926934432865,38.27683714773894
33.83490544958341,70,21,0,0.16768791131679261,69.60255325794606
48.510646282309885,48,36,2,0.14039711694705082,32.358302589862205
5.14808543157621,64,65,0,0.2456165574012167,32.156303874450664
33.79380485214375,19,4,2,0.12712941531796748,60.357914026117435
22.46563585557627,67,68,1,0.7593780181982689,26.81121316502495
43.47304159168652,82,4,2,0.3237527071195657,63.827545151301244
9.268914577645603,73,9,1,0.43186638423880824,73.08786318382361
34.784984635195144,76,30,0,0.8404445924342946,73.53333636642844
41.98670683758146,5,45,0,0.20319174687213162,49.053756112431486
47.25840386396415,67,4,1,0.8520346272125915,84.91370829925303
34.32077740033747,11,69,0,0.6755863154952594,36.2143695452218
25.11015081841715,94,23,2,0.4078265631441428,48.54733966944437
31.083438389960087,68,16,1,0.20602649176091584,62.92654406563992
43.51079673169655,69,22,0,0.18234342760682123,68.97886152915834
28.745182458622068,1,72,2,0.4019629114713886,5.210963358293129
2.0041594549934247,91,48,2,0.22630777544624125,23.286638881799117
46.5819604275954,92,62,0,0.34093926682774733,36.48528901421525
34.63157417606227,63,60,0,0.1476602204061921,34.83927912481585
33.9874125959737,29,5,2,0.635507579527029,68.44649361947081
11.175920043687,82,7,1,0.23074850525842405,71.30352859656158
33.114830776516534,12,51,0,0.7810590818130644,53.95702644805252
19.996288079880845,77,65,0,0.2963574786501749,33.05168243348491
32.73603236355386,41,9,1,0.8181789214043673,79.90476666823298
5.776355000245541,2,45,1,0.270893787603281,38.48437600497741
33.063342577850285,37,47,0,0.7492299073311688,56.92458296294516
49.970979425648,45,67,1,0.3997672116626776,21.3477948629191
2.8864959235975234,80,24,2,0.6248079954001076,51.49390805091401
48.87012211895521,48,10,2,0.1347956328895646,55.1993675428261
20.641944055782094,24,48,2,0.5457199909188317,28.923013669410164
43.60229579169433,99,35,0,0.23381910523185692,58.41725105532309
39.22808146088454,22,54,1,0.5376882045241238,35.25151489511308
28.567304918840055,100,71,2,0.22722321779753474,3.009796244513889
37.05323585794066,11,16,1,0.49338020812543376,67.99721188479941
43.98652028441672,58,53,2,0.19955873820905953,18.40310212140513
20.504945921726133,46,40,1,0.2979563659608662,43.3734455383222
16.688141497380315,29,20,2,0.6355710419534693,55.21305047630882
33.54587258539745,35,69,2,0.978994573489128,18.040225143189975
40.4883741260923,15,45,2,0.5042662915527748,30.838430809222416
38.23311417144248,60,6,2,0.7184563233485523,69.02790992092416
39.99177561850241,95,69,2,0.5854822039399377,11.096272811691032
22.06137408324018,42,49,2,0.548522140864994,28.09015644233355
40.98279370066357,43,39,2,0.15823377715586606,30.026137193046225
6.450348240845118,80,2,2,0.2298676620477515,63.93545015967297
27.452210349062053,74,39,2,0.8947519563093106,43.022798856269006
0.7850536946570177,49,21,1,0.469147883537623,63.1580852472418
16.56699858006338,64,40,1,0.6528992289263119,49.63679711647308
18.639845976134193,32,54,0,0.5754099094434626,47.68121127481981
20.110548234658143,64,12,2,0.44099414159611133,58.83796374991547
34.92562673114818,2,37,1,0.449034888349838,48.68630243759132
19.733626012882112,24,38,1,0.5999185053178056,50.46650321770224
22.710334319815267,87,15,1,0.22702762132816928,64.1794359626911
12.25843447827921,66,7,1,0.44853313622899066,75.14657449045605
18.975963685652335,38,50,1,0.5022780124624652,38.15588047295686
11.749846549525998,31,65,1,0.9866136013085118,33.46794395563173
4.12319822653796,26,67,0,0.416309292357146,33.4037538142826
30.370705372378207,29,44,1,0.680121006292782,46.58793808502054
33.576533528473306,67,31,0,0.22367394984382136,61.76744559279066
31.164772127475917,78,43,0,0.15893324364719721,50.0373752472909
23.442955168128332,25,48,2,0.8843878126011073,34.89917450183435
19.299396118871876,48,61,2,0.7576614121651178,21.19299518802232
43.23501565380535,65,10,2,0.38574935883511213,59.627718073139235
26.194548364242795,53,29,1,0.554120202607506,57.59908032450597
24.21950294267168,67,48,2,0.22216976600665472,23.213619219599682
1.7692822574185665,90,62,1,0.7364442645827742,31.700347424680906
17.391767467494738,18,13,1,0.16329753287869508,64.81945786889715
19.319683129899925,9,44,2,0.7813297512470818,36.60982009514039
20.241727654396573,38,47,2,0.592152859242988,30.624676165051103
29.21853227675295,87,64,0,0.3509654770780883,34.89760396171821
26.913326062980484,21,53,0,0.8763169186553111,53.87334583858818
30.59130209327551,65,44,1,0.987464683304969,52.011350429097945
38.36172144633535,21,28,1,0.3289141910778742,54.507380326237595
40.74279406644663,27,2,2,0.8256215346273393,74.44817304367733
36.047092273211476,70,57,2,0.7751496847388116,25.03081151674892
47.79842294976927,44,57,0,0.7724711089951025,48.51165715565481
1.4025128424799007,100,34,2,0.9615120503356246,48.61237408603798
10.191010291335532,28,58,1,0.5379553830717931,31.72701274848513
0.874362311418035,45,52,2,0.7067512365009893,28.235367755241352
32.54999835065285,17,29,0,0.8414896272632237,74.43408133924304
44.95251217302435,40,35,1,0.5315828005387238,51.907558231675885
12.552373680526815,3,48,0,0.5332880825308053,52.23175118111034
46.38820996741718,76,33,0,0.3867892786606162,62.88118398732395
3.483235819333262,76,9,1,0.8027431415444207,79.63238560008567
46.75458332687296,66,48,0,0.7175762017170009,55.48371481406185
17.905323018361905,46,67,2,0.506025909550945,11.45878876675137
5.520331008236218,86,36,2,0.4774029916588631,38.30513656642773
24.55065207972312,87,71,0,0.16533067885220679,25.445747314280254
13.210440102165142,30,44,2,0.10585103214557397,24.690265871835333
14.60120864711518,69,60,0,0.5760045698786591,42.397879500227745
15.710853263851185,9,63,2,0.47574356711643956,14.4536408098995
40.24978194271684,85,5,0,0.8164330839115879,95.16723228064681
27.188483195425096,11,40,2,0.5883886506764093,36.73438202747876
15.90973110822218,69,19,1,0.943035439044003,73.28495326321305
30.71152227389046,99,47,1,0.2765267189748987,36.81916678431309
35.94945837404808,91,65,2,0.9911353063465358,21.783678336843515
13.994888036309922,66,67,0,0.3681272748808957,32.55352988619155
20.9706805255049,88,18,2,0.6781815762159754,57.729567944420204
6.533361620178904,31,50,0,0.5516683422549862,50.79148238744091
9.466892801966676,33,30,2,0.42361876112432445,42.64988071866402
34.21533377126665,39,66,2,0.22537826493890195,7.388761053535283
9.481198210933535,94,5,1,0.2213507363069905,72.90230317701362
26.49558749151948,46,42,0,0.7403552446403758,61.179500921711984
35.59778995526042,37,5,0,0.4398772446786802,88.52249630760383
5.79040769318982,92,50,0,0.9651681767196485,58.088135203957755
28.581954871630725,60,58,0,0.39308363785570427,40.93464976767703
13.199857793217506,31,8,0,0.9851713495731667,95.49788929068701
48.1648803242602,11,31,1,0.28488093093573646,51.08345311730162
24.435509512636273,87,12,2,0.1925329476079482,54.453596647916534
40.39663121387033,2,21,0,0.38131276017066146,73.3721952871517
27.736213836734958,27,62,0,0.8970263104857301,46.29804770271312
2.6489203763135487,99,33,2,0.5696667500457563,42.58014319916859
31.840993091904107,2,26,1,0.22208509534348725,54.38687352920564
47.59446543922952,21,40,1,0.28224914464368556,43.096274591417135
30.279785097243394,58,65,1,0.38013459593460697,22.76596447733518
41.04984854162611,5,59,2,0.631150064031437,20.725173711673424
44.26821993574619,52,15,2,0.3991410458898586,55.452507905767746
11.789948711472157,45,1,1,0.7723486738803945,86.15447587373963
10.99621957545722,85,11,1,0.6546642005667669,75.25476376682275
30.74355894812409,93,55,2,0.8864413636180061,28.75928223257505
20.845909255431884,20,2,1,0.5508656437234278,81.36386351667313
42.07313449190266,61,65,0,0.398058772690961,34.84631201191471
45.051144608201554,38,44,2,0.9966444110228837,40.40928066983317
17.994358275484547,20,16,1,0.4200699896266202,66.70357361047854
12.225092669236862,25,22,0,0.4857423758024609,74.3326648571477
39.13601300457116,2,18,2,0.8282145028222795,60.377061571375236
14.102898759632737,32,47,2,0.17977261050378335,23.34777965230054
41.21940876642708,26,30,0,0.4478410954526632,66.6054220766098
21.47504355561376,70,10,2,0.17713908409445556,55.94656364000282
33.543720014927786,41,58,1,0.22537528000548213,26.211197990351675
5.228998034816075,67,62,2,0.10417674294820624,8.779245616239423
31.381036571490363,97,6,1,0.1085898633241377,70.03021113904072
22.86250009749284,1,67,0,0.4422591005525668,33.861666309706756
29.53711892718597,51,41,0,0.8282474244529986,63.61275791081824
8.816703283370739,5,43,2,0.6283039245325238,34.791817701877044
36.975250374737016,13,18,0,0.6714226397238791,81.13841119477453
43.20845533838981,19,58,0,0.5673243138263979,44.009315373575866
11.228620104493395,12,60,2,0.8378138297535028,23.489675682712882
5.2378704982480055,48,27,1,0.8923408526675568,65.33195872978082
1.6701100092936516,25,68,2,0.8647666553308377,16.906853903669553
32.277589271941665,57,22,2,0.8309188952227351,56.89556670514053
30.551154786394648,35,24,1,0.2644417662069554,56.898911302450884
27.561521929346465,76,40,1,0.634488602828699,49.31192166170319
11.981381257740782,94,66,1,0.6239468764885332,26.185992261893375
19.849846797322975,5,40,2,0.575149603372877,36.50076468656644
29.926578591715565,98,6,1,0.5327315103670894,77.51465027431811
25.089959513528886,22,18,0,0.18025342946774514,72.47119804814376
49.39538325063692,77,30,1,0.19194691051559976,50.325835786139784
7.25376775155829,57,21,0,0.9120534133965611,82.73768944076957
34.90965542535589,47,62,1,0.6671677952090788,30.4778890262916
20.51377902116246,54,10,0,0.33608549304820573,82.27945733677315
21.69588093881793,3,13,0,0.3513703502921106,79.90226261046489
36.021089400079724,53,9,0,0.6491753484837671,88.68657142846934
34.7755894905563,84,68,0,0.4662414771720959,33.402557141830144
49.56717168825832,31,39,0,0.49719175388658515,59.53553013733364
6.855517327979199,69,24,1,0.15458499148007712,54.96036942670357
5.653427644516234,88,34,2,0.2248652683987703,35.6134430872954
36.354771447872686,33,61,2,0.45401538390729634,15.834831864498836
29.13015239181725,72,41,2,0.7297177779412916,38.345983479629474
14.07095299471039,88,5,2,0.14322284883992184,59.759595905601735
4.431258764954837,50,50,2,0.4011020135479749,24.60646429070357
4.7400833550233115,84,4,0,0.7255647567410644,94.44606634610369
44.76244829587385,16,51,1,0.8128457114052622,42.753879978436125
9.997432573577774,76,52,0,0.271198633685782,44.077681947290856
16.506892324718276,77,39,1,0.7583384187041114,52.379690117525065
11.719491910235908,39,8,1,0.9598705246711265,83.28737280322662
18.072317138680898,89,45,1,0.9161309350868035,49.870284914958596
3.9364802159316215,46,28,1,0.8104384696397581,63.00439819793417
26.193459649959383,96,27,2,0.7410940174372044,50.898988363515606
3.8468218978146376,88,65,1,0.3116244772177933,21.557029167017273
40.117647137206895,47,34,1,0.6705129043433011,55.241434715170115
12.068748054566434,44,62,2,0.6789465944292663,18.921682701100355
27.230589772923274,9,62,0,0.4661391988834191,38.69457753314405
44.063914834292184,87,38,0,0.5437139155308438,61.23876831040251
32.71842976783611,50,26,0,0.7246256393572361,75.01880219236487
26.881410434291098,77,24,0,0.95689138213938,80.88199140268746
16.554520779211092,60,39,1,0.36577558759692846,45.45249342114322
16.9835946963808,96,21,2,0.32172683676169556,48.792625065442614
33.63960428231041,15,47,2,0.6416262030689844,31.497686946392335
49.70989838044779,36,48,0,0.21771920029722394,46.663196174708006
33.261039897544244,63,13,2,0.6242795474390326,61.18992921854362
28.110279159816233,69,3,1,0.17996633656428773,73.93663898336999
36.66720025684268,86,32,0,0.5415254916440579,66.49397640123794
23.52767780804405,80,35,1,0.6583729372421803,54.1449076354104
3.4770459587388682,41,19,1,0.1630986753455577,59.52212360957352
28.333692385956535,74,14,1,0.28625783675376637,66.10692152037161
47.90245158301632,24,48,1,0.40183685639157246,38.148095795868976
9.177495646704152,82,68,1,0.43173882566754307,21.029664449109
34.65524209562295,49,45,0,0.7084941789287426,57.970365278266044
10.446217588623295,18,19,1,0.5761192065035717,66.81031859967563
27.02347038141752,7,64,0,0.4438976232747942,36.5374924206073
5.285484257512621,4,66,2,0.505608628907485,12.33372959789306
22.793361344780166,90,66,1,0.1116790035852153,17.1464703417207
37.93008478031468,69,45,1,0.793472751376867,47.70584830086742
17.704790449829613,60,67,2,0.13690421982530424,4.945236420446314
33.41313036211729,55,69,0,0.8463857436303094,39.228310602718366
39.874773059091595,16,3,1,0.5868968692732571,81.11736934922786
46.39530206423291,99,38,2,0.5750372721020653,38.26339088038762
12.11478305184495,90,42,2,0.7341207649958794,37.54137475865227
20.26613783256075,82,40,1,0.8736035793881188,53.531364625791625
8.044592659855663,29,50,0,0.9483815318316978,57.791916658042
49.62793335683957,23,35,0,0.5890328985195864,64.68538349270148
46.38654791225262,14,24,1,0.23559240879002644,56.38983311787684
27.2278779488877,79,17,2,0.8907678335557065,62.36318710094808
42.18064807163285,49,40,1,0.13660481653310344,40.52622254219774
26.287419874966087,33,66,0,0.8266034536478274,41.52614325309854
31.367491556136606,25,44,2,0.7123794637830833,35.39311753013168
4.911659389742822,21,23,1,0.9142548466806515,69.24787171082588
37.885885814591994,17,6,2,0.9077168352227022,72.36761681297118
6.821817439944124,23,66,0,0.1478386768933717,29.548602980392364
41.390347697500154,57,21,0,0.6485017664581049,78.08703493828152
39.2103903396841,81,35,0,0.2122043096513816,58.03583455668072
35.58286253827733,58,29,1,0.17062175056964926,50.83183442266749
2.2899388359757245,14,7,2,0.5034494312476575,64.35157604004658
15.504853619293765,93,53,1,0.1878377858638666,29.96032921741217
13.524072210586722,20,37,1,0.7551121448013336,54.087367418064524
18.326752169840194,30,23,1,0.9720466394568398,70.26767054116365
4.838315964810008,19,8,1,0.6126246620047835,77.15984313896813
46.87941224003761,53,48,2,0.31165198260551796,24.79262993098139
27.913210915262624,56,10,2,0.8588857523728559,67.97672262104513
15.623453377572165,77,24,1,0.8677930374370234,67.54569852128864
20.15058509517703,82,47,1,0.759507375127955,45.34188401733178
22.636525754989364,23,53,0,0.6536189663320158,49.94359906334208
30.229419501350556,62,39,0,0.8810132092765516,66.3084757834585
26.02613167097664,33,67,2,0.24696251379780315,6.8873343217312115
46.00990267411366,18,66,0,0.9384401137096403,43.49962235179356
25.0996924038386,73,6,2,0.9524828342895114,73.15756139323422
49.61182173375398,33,21,2,0.8847931365974201,58.72854029477064
42.64553540838224,32,36,2,0.3255958312403204,35.62633466057098
10.821270460688122,61,3,0,0.8723605476795663,97.91874140554874
46.56446312487385,54,42,0,0.5478743906539226,57.78296760221474
6.260136695331067,17,45,2,0.6354372136607428,33.15308392022871
40.96376057031399,19,44,2,0.8565405602537306,37.93699634922854
19.340853027090713,91,33,1,0.12662456009071377,46.526239501607186
43.95972886203094,70,60,2,0.4266483329580812,16.23421478481196
43.46880616031879,99,70,2,0.8341240395200191,14.60152332996505
40.39330730582225,34,26,1,0.8325593054215508,65.15935272534344
39.60650659719954,84,21,2,0.8638191341946395,58.35843128637402
15.581617385353018,25,2,2,0.25229431012554215,64.33119267568559
4.505504511036983,68,47,2,0.735297956405164,33.15062657499796
20.447518848875493,74,30,1,0.23185300645487672,51.030022107540596
9.089463491832179,74,27,0,0.8065882080559228,75.5828163647534
34.90007890067186,88,71,2,0.32061340400905675,4.657767315983738
17.631936463620384,85,20,1,0.7640359548282514,69.24400912680962
48.792704942565784,11,50,2,0.5095014566751752,26.519289970614544
32.22811782859394,91,23,1,0.9876371180974951,70.54278143699138
41.21278789990087,16,13,2,0.6219044476743528,61.148018008567206
7.0599713007214975,90,4,1,0.6693214277982575,81.68953583290266
43.16971687249482,61,14,0,0.4313471624661587,80.43123595639898
46.17648093041302,94,20,0,0.7610681420626898,80.95569485917807
24.60956498153733,80,13,0,0.5453970769943516,83.32607452977157
30.509520418673382,7,3,2,0.11625997158627774,61.048415109332346
38.35808514469827,16,47,1,0.6477234380880806,43.36933527351107
9.154512049390421,99,3,2,0.8474136313864253,73.95041401338092
25.3770207849404,16,1,2,0.3131215930544056,66.2868602206962
20.233819874729498,40,24,1,0.2989573795766662,57.50797671558209
7.745512612031331,12,35,2,0.6479975648073434,42.19776693605306
18.692953903430805,35,14,1,0.8361813487829446,75.81091801195777
3.8745293145819315,21,67,1,0.32465830405921825,20.02241676955224
1.7776893939996057,50,13,0,0.9390363861187352,90.2722668476784
7.1907313131637265,43,47,0,0.9346486210133942,60.19649716135329
48.174198023664104,100,50,0,0.28048300471714,46.00612313934017
27.70171202680334,17,26,1,0.3374059708511341,56.421835386362005
48.308196977084386,32,3,0,0.7305389298533453,95.41614522314782
21.908644977341535,41,51,1,0.9565597981219834,45.28987082586251
15.93489858772035,6,40,2,0.7388944198986832,39.39021947495805
25.554022210592084,88,68,0,0.5004100448384842,34.005498557325694
22.255828587329052,27,36,1,0.2521012117838528,46.0934984372115
5.730401870956324,20,51,1,0.514908863955659,37.49646133907489
32.220902577165205,25,1,1,0.646091012773499,83.92652257911458
11.19389003422518,66,33,1,0.3978567270609853,51.31242510580659
31.169603767442563,9,7,0,0.5592320390800808,88.86403263558066
32.68495407370859,92,52,0,0.21719271549583535,43.12468897794801
8.02523022986808,53,11,0,0.5069692940613277,84.41258304473284
3.536806541978074,61,27,1,0.1816982370365986,52.79189943424642
39.14769851038777,38,14,2,0.14417987495409154,51.83574586492862
23.260120976581348,3,46,1,0.8715159240393945,48.200700481538824
3.3791078775210517,84,10,2,0.28457342573146743,57.842359057941074
49.745882699903476,70,24,0,0.61763979621514,74.89552941740834
3.3601377693201484,97,61,1,0.2340844825689932,23.717968709141473
34.90424382849838,55,18,1,0.3362748138183622,63.46030849778563
49.19210680053897,1,9,0,0.4252054777925359,84.73438027485051
12.339415158688318,70,17,1,0.22930879271929322,62.45508130383423
7.54134375001621,45,58,2,0.1413660673099993,12.964708359877136
6.50855450141023,98,13,2,0.88944382181621,65.86904028028994
15.51211980459598,47,50,2,0.11064955229179492,19.481115758864497
5.501767645027011,79,6,1,0.15518888455156105,70.85250138233963
34.76198641385953,26,51,1,0.8245649447452923,42.960678554471
3.583444007438103,14,36,2,0.35380750309575043,36.12416019215572
25.71639534341459,54,71,1,0.7505382710032276,24.008313642112146
49.83649426572235,71,25,2,0.2316031742961224,43.67307854468452
40.791528340547934,46,11,0,0.31355357373704745,80.99955299530147
30.953362192435037,31,44,2,0.6154988649372941,33.683554344092784
15.659554228937278,88,14,0,0.9897722546403551,90.2852520454302
31.382843896436103,59,29,0,0.16610002314330086,62.516099646389456
26.588552463626755,95,50,0,0.460499138183649,49.182702953398426
21.59112750257339,29,5,2,0.13877287300533234,59.68107125818821
6.970163648639874,96,72,2,0.2793037983903774,3.0465103444419097
44.3869086544031,17,69,1,0.9167239241546541,28.705448039513502
22.764340116655465,14,57,1,0.1868140934107927,26.413048252660797
10.133814335127871,36,26,0,0.8711703292380703,77.60474210102026
18.704087868425837,58,6,2,0.26002291429907315,60.93835547247571
20.99942275018189,24,16,1,0.8756063618839336,74.74200670431634
